date,Score_Momentum,Score_Strength,Score_Oscillator,Score_PC,Score_VKOSPI,Score_SafeHaven,Score_Junk,FGI
2024-01-18,38.14700978,23.809523809523817,85.3625170998632,42.40766073871409,49.86320109439124,9.165526675786595,21.482176360225136,38.60537365121486
2024-01-19,48.84499498,47.61904761904761,84.54172366621067,60.46511627906976,59.23392612859097,17.783857729138163,21.482176360225136,48.56726325175462
2024-01-20,48.84499498,47.61904761904761,84.54172366621067,60.46511627906976,59.23392612859097,17.783857729138163,21.482176360225136,48.56726325175462
2024-01-21,48.84499498,47.61904761904761,84.54172366621067,60.46511627906976,59.23392612859097,17.783857729138163,21.482176360225136,48.56726325175462
2024-01-22,48.35337152,33.33333333333333,64.15868673050615,82.9001367989056,54.85636114911081,9.302325581395355,21.482176360225136,44.91234163906806
2024-01-23,52.66897287,59.523809523809526,65.11627906976744,51.43638850889193,62.44870041039672,13.406292749658,21.482176360225136,46.583231356106964
2024-01-24,49.73914948,59.523809523809526,39.398084815321475,49.79480164158687,67.37346101231189,11.901504787961692,21.482176360225136,42.74471251731666
2024-01-25,50.8134562,69.04761904761905,32.421340629274965,71.54582763337893,68.74145006839944,12.038303693570452,21.482176360225136,46.584310518924
2024-01-26,51.69426967,71.42857142857143,29.00136798905609,82.62653898768811,68.2626538987688,9.986320109439129,21.482176360225136,47.78312834910696
2024-01-27,51.69426967,71.42857142857143,29.00136798905609,82.62653898768811,68.2626538987688,9.986320109439129,21.482176360225136,47.78312834910696
2024-01-28,51.69426967,71.42857142857143,29.00136798905609,82.62653898768811,68.2626538987688,9.986320109439129,21.482176360225136,47.78312834910696
2024-01-29,58.30937216,88.09523809523809,33.926128590971274,89.19288645690835,63.679890560875506,10.670314637482903,21.482176360225136,52.193715265957316
2024-01-30,57.70764767,83.33333333333334,39.53488372093023,88.64569083447333,66.89466484268125,5.061559507523938,21.482176360225136,51.80856518130961
2024-01-31,55.60492883,73.80952380952381,27.770177838577293,77.29138166894664,67.64705882352942,12.17510259917921,21.482176360225136,47.96862141856878
2024-02-01,66.69929849,100.0,46.238030095759235,69.49384404924761,71.54582763337893,27.359781121751027,38.46153846153846,59.97118855023932
2024-02-02,86.36081863,100.0,80.43775649794802,98.7688098495212,57.45554035567715,54.719562243502054,38.46153846153846,73.74343229116955
2024-02-03,86.36081863,100.0,80.43775649794802,98.7688098495212,57.45554035567715,54.719562243502054,38.46153846153846,73.74343229116955
2024-02-04,86.36081863,100.0,80.43775649794802,98.7688098495212,57.45554035567715,54.719562243502054,38.46153846153846,73.74343229116955
2024-02-05,78.70759284,67.24137931034483,69.76744186046511,81.1217510259918,53.83036935704515,51.57318741450068,38.46153846153846,62.957608609983716
2024-02-06,76.22780106,53.448275862068975,43.77564979480164,86.73050615595075,59.78112175102599,54.309165526675784,38.46153846153846,58.962008373151654
2024-02-07,84.05890634,74.13793103448276,70.4514363885089,96.30642954856361,59.50752393980848,69.08344733242133,38.46153846153846,70.2867447207605
2024-02-08,85.75220634,75.86206896551725,64.29548563611492,70.17783857729138,64.36388508891928,73.05061559507524,38.46153846153846,67.42337695206523
2024-02-09,85.75220634,75.86206896551725,64.29548563611492,70.17783857729138,64.36388508891928,73.05061559507524,38.46153846153846,67.42337695206523
2024-02-10,85.75220634,75.86206896551725,64.29548563611492,70.17783857729138,64.36388508891928,73.05061559507524,38.46153846153846,67.42337695206523
2024-02-11,85.75220634,75.86206896551725,64.29548563611492,70.17783857729138,64.36388508891928,73.05061559507524,38.46153846153846,67.42337695206523
2024-02-12,85.75220634,75.86206896551725,64.29548563611492,70.17783857729138,64.36388508891928,73.05061559507524,38.46153846153846,67.42337695206523
2024-02-13,92.83698007,79.31034482758622,86.32010943912448,22.02462380300958,54.58276333789329,82.9001367989056,38.46153846153846,65.20521381972252
2024-02-14,84.2099224,62.06896551724138,70.99863201094391,50.889192886456904,55.12995896032832,75.37619699042408,38.46153846153846,62.44777246099044
2024-02-15,81.41647076,46.55172413793104,67.71545827633378,57.45554035567715,57.45554035567715,79.20656634746922,38.46153846153846,61.18040552780383
2024-02-16,88.93389867,77.58620689655173,60.0547195622435,28.18057455540356,62.106703146374834,90.69767441860466,38.46153846153846,63.71733081581668
2024-02-17,88.93389867,77.58620689655173,60.0547195622435,28.18057455540356,62.106703146374834,90.69767441860466,38.46153846153846,63.71733081581668
2024-02-18,88.93389867,77.58620689655173,60.0547195622435,28.18057455540356,62.106703146374834,90.69767441860466,38.46153846153846,63.71733081581668
2024-02-19,98.23723233,100.0,60.32831737346102,78.52257181942545,54.58276333789329,92.47606019151847,38.46153846153846,74.65835478769097
2024-02-20,90.83608839,60.3448275862069,62.7906976744186,58.686730506155946,53.48837209302326,86.8673050615595,38.46153846153846,64.49650853898609
2024-02-21,88.90163512,53.448275862068975,61.14911080711354,75.9233926128591,48.358413132694935,86.593707250342,38.46153846153846,64.69086760665957
2024-02-22,91.43252754,60.3448275862069,51.29958960328317,74.55540355677155,51.641586867305065,84.95212038303693,38.46153846153846,64.66965628544887
2024-02-23,92.61462928,67.24137931034483,31.326949384404923,91.92886456908344,50.13679890560876,88.0984952120383,38.46153846153846,65.68695073185981
2024-02-24,92.61462928,67.24137931034483,31.326949384404923,91.92886456908344,50.13679890560876,88.0984952120383,38.46153846153846,65.68695073185981
2024-02-25,92.61462928,67.24137931034483,31.326949384404923,91.92886456908344,50.13679890560876,88.0984952120383,38.46153846153846,65.68695073185981
2024-02-26,86.68770825,48.27586206896552,9.849521203830369,93.57045143638851,56.0875512995896,83.44733242134062,38.46153846153846,59.4828521630933
2024-02-27,81.47607525,50.0,5.471956224350205,95.21203830369357,65.5950752393981,79.75376196990425,38.46153846153846,59.42434934984066
2024-02-28,88.31050672,53.448275862068975,8.891928864569083,54.99316005471957,70.51983584131327,78.6593707250342,38.46153846153846,56.1835166470348
2024-02-29,85.80919159,50.0,17.373461012311903,36.935704514363884,72.02462380300958,80.84815321477427,38.46153846153846,54.49323894228545
2024-03-01,85.80919159,50.0,17.373461012311903,36.935704514363884,72.02462380300958,80.84815321477427,41.275797373358344,54.89527592968829
2024-03-02,85.80919159,50.0,17.373461012311903,36.935704514363884,72.02462380300958,80.84815321477427,41.275797373358344,54.89527592968829
2024-03-03,85.80919159,50.0,17.373461012311903,36.935704514363884,72.02462380300958,80.84815321477427,41.275797373358344,54.89527592968829
2024-03-04,95.28905768,75.86206896551725,16.00547195622435,45.55403556771546,63.33789329685362,87.14090287277702,41.275797373358344,60.63788967320658
2024-03-05,88.63116959,55.172413793103445,12.038303693570452,77.4281805745554,66.27906976744187,74.4186046511628,41.275797373358344,59.32050563474176
